sentiment;Review
1;Super habitación con una gran vista del London Eye Personal atento y una cama muy cómoda
1;Nos pasaron a una habitación con una vista increíble y nos dieron una botella de vino gratis, ya que era el cumpleaños de mi novio, fue un gesto encantador.
1;Encantador hotel con una ubicación céntrica para viajar a Londres Vista fabulosa desde una habitación superior con pago adicional Decepción por los pequeños detalles que se enumeran
1;La vista desde nuestra habitación superior era fabulosa.
1;La decoración y el aspecto general eran buenos.
1;Recepción amable y muy servicial ubicación excelente
1;La ubicación es buena eso es todo.
1;El servicio que recibimos fue brillante, era el cumpleaños de mi pareja y nos trataron increíblemente bien, en particular un miembro del personal llamado Kasia que nos recibió en la recepción. Nuestro estudio ejecutivo era increíble, con vistas al London Eye y al Big Ben.
1;Fantástica habitación con impresionantes vistas de la ciudad. El personal fue extremadamente atento y nuestra habitación estaba impecable y era cómoda. Mucho para elegir en el desayuno, que se sirvió hasta las 11 a. m., excelente para un descanso agradable. Se lo recomendaría a todos.
1;Paulina, de limpieza, hizo un trabajo increíble limpiando toda la habitación y el baño. Realmente me hizo sentir como en casa y cómoda. Muchas gracias a ella.
1;Ubicación excelente aunque no es fácil de encontrar con 2 Park Plaza casi uno al lado del otro.
1;Las relaciones con los clientes fueron geniales Para las chicas de la recepción, todos los chicos de conserjería, el equipo del servicio de habitaciones, el terapeuta de masajes en el spa y, por último, pero no menos importante, la increíble Kim. Ella era un espíritu amable, feliz y siempre tenía una sonrisa en su rostro. Su compasión hacia La gente fue magnífica. Felicitaciones a un gran hotel.
1;Actualización gratuita a suite con vista a los trenes, cama y almohadas cómodas
1;La ubicación es excelente y las habitaciones tenían un tamaño decente, mucha privacidad para cualquiera que durmiera en el sofá cama del salón. Nuestro vuelo llegó muy temprano y las habitaciones no estaban listas, no esperábamos que lo estuvieran, pero el personal organizó el acceso al gimnasio para una ducha temprana que fue genial
1;Disfrutamos de nuestra cena en el restaurante del hotel. La ubicación es muy práctica para el Big Ben de Westminster y las Casas del Parlamento, la orilla sur del río Támesis con sus numerosos restaurantes, cafeterías y la estación de Waterloo para conexiones con el metro de Londres y los servicios ferroviarios nacionales.
1;Ubicación muy conveniente, perfecta para nuestra visita al London Eye. El personal fue muy amable y servicial. No es demasiado caro para Londres, con comida de buena calidad. La entrega y recogida del equipaje fue excelente.
1;Bonito hotel, servicio muy conveniente y amable.
1;El hotel está en el centro, justo detrás del Big Ben.
1;Excelente ubicación. También tenía servicio de lavandería para huéspedes, lo cual es fabuloso para quienes viajan por algunas semanas.
1;Me encantó el hecho de que el hotel tuviera una ubicación tan céntrica. Cada noche volvimos a una habitación realmente cómoda donde podíamos relajarnos y contemplar Londres por la noche.
1;El hotel es absolutamente genial. Cuando llegamos, Eloise, la chica del turno de la tarde, nos dio una cálida bienvenida. Nos dieron un ascenso al estudio ejecutivo, por lo que teníamos una vista del Big Ben y el Parlamento. Todo el tiempo la habitación estuvo perfectamente ocupada. cuidado Cuando nos íbamos, nos marchamos con Tiffany, quien nos recibió nuevamente en el Park Plaza y nuevamente nos quedaremos aquí cada vez que visitemos Londres.
1;La ubicación y la limpieza del hotel son muy buenas, con fácil acceso al sistema de transporte y a las atracciones. La comida es excelente, con mucha variedad y especialmente el desayuno.
1;Todo el personal fue amable y servicial en todas las partes del hotel. Tuvimos que cambiar nuestros planes para salir a comer y cambiarnos al restaurante del hotel. Esto se solucionó con facilidad. El restaurante del hotel no era el más entretenido, pero la comida era deliciosa, al igual que el servicio. Los huevos revueltos muy bien equipados y cómodos en el desayuno tenían en realidad la textura de los huevos revueltos cremosos, algo casi inaudito en los desayunos de hotel. Excelente ubicación para el sur y el centro de Londres.
1;La habitación era muy cómoda, limpia, tranquila y bien equipada con todo lo que necesitábamos.
1;Al llegar nos dijeron que nos habían ascendido a la suite del ático y, como era un cumpleaños, también nos habían dado una tarjeta y una botella de vino. Un toque perfecto para un buen fin de semana. 10 10
1;ubicación al lado de estaciones de autobús y metro personal amable cocina en la habitación cómoda cama doble baño grande
1;Excelente servicio, personal cálido y bien informado. Habitación espaciosa y muy cómoda con vistas espectaculares. El desayuno era delicioso y el servicio de entretenimiento era fácil de usar. Tuve una estancia resplandeciente.
1;El recepcionista fue muy amable. Llegué alrededor de las 10 p. m. para registrarme y fue de lo más servicial, sonriente y optimista, y me hizo sentir bienvenido. De hecho, me dio una actualización gratuita, lo cual fue muy amable de su parte. Solo estuve allí por negocios y saldría 8 horas. Más tarde a las 6 am y la actualización fue un beneficio adicional.
1;Bonita habitación pero vista al techo de la estación.
1;Reservé allí porque era un cliente leal de Park Plaza Westmenester Bridge. Me gusta la vista allí y la relación calidad-precio. Pero con County Hall solo disfruté de la vista.
1;No hay molestias de otras habitaciones ni de los pasillos. Habitación y baño de buen tamaño. Personal amable.
1;solo unos minutos a pie de los restaurantes London Eye y Southbank. Habitación encantadora con sala de estar y microondas. Muy limpio y con todo lo que necesitábamos.
1;Ubicación Las habitaciones son limpias y grandes.
1;El personal fue servicial, bien informado y se tomó el tiempo para responder preguntas en detalle sobre el tiempo de viaje para permitirlo, etc. El hotel estaba escrupulosamente limpio y olía a fresco.
1;Nos encantó la ubicación y la actitud del personal, gente encantadora, la habitación estaba bien.
1;El hotel era increíble, la habitación que teníamos era preciosa y limpia, hermosa vista. El personal era educado y servicial. Pagamos extra para desayunar. Fue encantador.
1;Ubicación Limpieza Frederica en la recepción fue muy amable y eficiente considerando que otros miembros del personal la estaban decepcionando.
1;El personal fue muy amable Hubo un error con nuestra habitación y como era el cumpleaños de mi novio, nos dieron una habitación aún mejor con vino de cortesía para los dos. Fue realmente especial. Solo me quedé una noche para la ocasión. Ojalá me quedara más tiempo.
1;El hotel está bien situado, el London Eye está cerca de la estación de Waterloo y tiene buena conexión con el metro.
1;El personal era en su mayoría amable y servicial.
1;La habitación y la vista El cordial saludo en la recepción La botella de vino de cortesía y la tarjeta de cumpleaños firmada a mano para mis señoritas El hecho de que la habitación tuviera una gran vista realmente hizo que nuestro fin de semana fuera muy agradable. No puedo agradecerle a la encantadora señora de la recepción. Realmente amable y profesional.
1;Buena ubicación Personal acogedor y amable profesional.
1;Buena ubicación, cerca de la estación de tren. Personal cálido y acogedor. El conserje fue muy servicial y rápido para ayudar con el equipaje a la habitación y guardarlo al momento de pagar.
1;Éramos dos amigos que compartíamos una habitación doble superior, pero nos pasaron a un ático. Vistas preciosas y eso significaba que también podíamos tener un espacio para dormir separado usando el sofá cama. Teníamos una bombilla de aire acondicionado defectuosa y el baño tardaba mucho en drenarse, pero informamos y, aparte de La bombilla se resolvió. La limpieza fue muy eficiente para arreglar el sofá y organizar la apertura de las puertas del patio.
1;La ubicación del hotel es perfecta ya que hay mucho que hacer y ver en la zona. El personal fue cálidamente acogedor y eficiente en el check in y check out. La habitación estaba bien para nuestra visita, que fue solo una noche.
1;El personal fue fantástico, la ubicación es brillante. Buenos detalles para nuestro cumpleañero, lo cual fue apreciado. El cupón de bebidas de cortesía mientras esperábamos nuestra habitación fue muy apreciado.
1;Buen personal habitaciones de buen tamaño excelente ubicación para viajes que hicimos muy tranquilos considerando el tráfico afuera
1;Ubicación ideal para el centro de Londres Habitación cómoda y espaciosa Todo el personal muy agradable
1;Excelente ubicación Cenar en el restaurante fue encantador. Las vistas eran impresionantes una vez que solucionamos la situación de la habitación.
1;Reservé el ático con excelentes vistas, pero la habitación era pequeña considerando el precio.
1;La ubicación es perfecta, bonita vista, habitación espaciosa, ducha y baño. Siendo italiano, también me alegró mucho encontrar una máquina Nespresso.
1;Estancia cómoda Ubicación perfecta para South Bank y a pocos pasos de Trafalgar Sq Houses of Parliament Big Ben, etc.
1;Muchas gracias Park Plaza County Hall Era el cumpleaños de mi amigo. Llegamos y encontramos la habitación decorada con globos, tarjeta de cumpleaños y todo en una suite mejorada. Increíble.
1;Pudimos ser trasladados inmediatamente después de preguntar después de que se rompió la ducha y tuvimos que llamar al mantenimiento. Sin embargo, debido al inconveniente, nos trasladaron a la suite ejecutiva, lo cual fue increíble. El personal fue muy amable. Definitivamente me quedaría allí de nuevo. El personal D también dejó un encantador Sorpresa para mi otro medio cumpleaños que fue muy amable.
